CODIGO UNIDADE GESTORA;NOME UNIDADE GESTORA;2010;2011;2012;2013;2014;2015
180176;ESCOLA SUPERIOR DE SOLDADOS-CEL.ASSUMPCAO;1207201,96;1033932,87;618048,8999999999;531778,14;1164737,36;1268371,9900000002
410031;FED-GABINETE DO SECRETARIO;5327,0;700,0;9533,3;48441,89;0;0,0
400102;DEPTO. DE ADMINISTRACAO;11366653,599999998;820403929,8199998;47732145,480000004;256996723,1099999;39374475,639999986;22103075,140000027
171201;FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA;5783642,520000003;4228182,96;7851613,580000001;12992817,389999999;12288345,539999995;12917006,760000004
90137;DEPTO.REG.SAUDE - DRS-XII REGISTRO;1055288,17;1260017,6699999997;1112521,01;1314544,0300000005;8109995,1800000025;1183579,7600000007
130040;FED-GABINETE DO COORDENADOR;0,0;8325,0;0;0;0;0
290113;DEPTO.APOIO AO DESENV. DAS ESTANCIAS;67768725,27;111298481,55999997;78395968,47999996;27999991,87;15701137,84;3718047,7700000005
380040;FED-PRESIDIO FRANCO DA ROCHA;11513,7;0,0;11475,0;0,0;56365,0;22484,9
180282;DELEG.SECC.POLICIA DE GUARATINGUETA;1330044,5600000005;1512482,18;1931870,9999999998;2731051,3099999996;2580755,2000000007;2258603,4699999993
200146;DEPTO.RECURSOS HUMANOS;986958,64;1165999,3599999999;2289105,1200000006;2224469,3200000003;2171857,92;1365332,3
420030;FED-CGA FUNDO DE ASSISTENCIA JUDICIARIA;51375406,97000002;57337143,46000004;60912846,78;59332409,28999997;46881463,91999997;51798757,389999986
180233;11.BATALHAO POL.MIL.INT. JUNDIAI;106983,02999999997;80142,53000000001;63261,78;0;0;0
180195;CENTRO SUPRIM. E MANUT. DE MOTOMECANIZACAO;7538117,46;2292902,75;947101,54;8432999,089999998;9224587,030000001;4357172,840000001
513201;EMPRESA PAULISTA DE PLANEJ.METROP.;0;0;0;0;0;0,0
480103;DEPARTAMENTO DE ADMINISTRACAO;0;0,0;2016475,9300000004;147369,48;127381,48000000001;0
162115;DECIMA TERCEIRA DIV.REG.-DR-13;242829,95;1491885,8900000001;641596,4600000001;1648038,11;468196,19000000006;128110,23
30030;FED-TRIBUNAL DE JUSTICA;60242085,85000002;55645265,15999998;74143594,18000007;238765440,09000024;311547099,81;330610721,89
130206;ESC. DEF. AGROP. PIRACICABA;109498,40999999999;105962,93000000001;63500,55;87109,91;108979,76999999999;119238,37
180267;45.BATALHAO POL.MIL.INT. PRAIA GRANDE;157632,75999999998;76292,00000000001;248209,91000000003;0;0;0
180316;DELEG.SECC.POLICIA DE JACUPIRANGA;635842,8399999999;767270,3200000004;826816,5000000001;1403297,3300000005;1102682,7100000002;1131570,2
90123;UG EM OUTRA UO: 09012DESPESAS_ELEMENTO;0;0;0;0,0;8163,8;3780,0
90146;CTO. REABILITACAO DE CASA BRANCA;1787535,7300000002;1822464,2600000005;2141926,550000001;2343457,3000000007;3129945,0400000005;2365819,52
130150;ESC. DESENV. RURAL DE GUARATINGUETA;117960,98999999998;132102,00999999998;122466,75999999997;182471,34;213668,16999999998;218260,78999999998
130196;ESC. DEF. AGROP. JALES;86614,90000000001;72136,29000000001;70891,1;89134,32;142046,14;117219,58
130218;GABINETE DO COORDENADOR;54814,30999999999;50903,61;42335,020000000004;51910,770000000004;75270,60000000002;55758,729999999996
380229;PENIT. DE FLORIDA PAULISTA;822629,0900000002;815037,57;888213,81;1031353,5699999997;1238836,7300000002;1310888,01
380190;CENTRO DE DETEN. PROV. DE HORTOLANDIA;2149149,2;1663017,4900000002;1826236,1399999997;1894836,83;2262269,31;3138603,9899999998
120103;UNID. DE PRESERVACAO DO PATRIMONIO HISTORICO;2863467,15;2858820,51;2439989,81;1928698,29;3416479,57;364367,27
290112;UNIDADE DE ARTICULACAO COM MUNICIPIOS;124195765,60000004;92092391,62999998;105018782,82000002;31638384,930000015;112714487,27999999;44202985,08
80331;DIR.ENS.REG.REGISTRO;3478961,2099999995;4058803,6999999997;4285928,69;4635012,969999999;6253265,979999999;7214405,370000001
180153;DIRETORIA DE ENSINO E CULTURA - DEC;812561,4500000001;865780,06;88646,88;0,0;1708491,9499999997;96930,18
80302;DIR.ENS.REG.CAMPINAS OESTE;10130883,63;10490139,73;12755791,339999992;14345032,909999998;19378030,95;22248866,45
180330;26.BATALHAO DE POL.MIL.METROPOLITANO-26.BPM/;300831,3599999999;448878,54000000004;70321,28;0;0;0
380217;PENITENCIARIA DE AVANHANDAVA;693885,8300000001;779585,4299999999;848580,8500000002;944124,8600000001;1237908,7499999998;1215719,4400000002
180386;DEPTO. POL.JUDICIARIA SP.INTERIOR-DEINTER 10;0;0;0;0,0;346773,87000000005;265563,72
172202;INST.PESOS E MEDIDAS DE SP.- AUTARQUIA;318457,51999999996;87511,18;1019482,3299999998;226443,77;840897,8399999997;1113294,1400000001
510030;FED. DEPTO. DE INFRAESTRUTURA;0;0;0;0;0;0,0
380218;CTO.DETENCAO PROV.DE SAO JOSE DOS CAMPOS;556915,31;607622,1900000001;675654,56;761410,75;1638939,37;1895651,8299999998
180274;DELEG.SECC.POLICIA DE GUARULHOS;2724394,249999999;2727549,02;3348026,69;3716217,95;4571904,0;5166027,3500000015
350119;DIR.REG.ASSIST.DES.SOCIAL DE CAMPINAS;49996,25;49523,8;101121,32;72243,9;72595,01999999999;76657,84
170104;COORDENADORIA INTEGRACAO DA CIDADANIA - CIC;0,0;1423843,3199999998;532711,18;679747,4999999999;622213,64;932203,7199999999
90115;DEPTO.REG.SAUDE - DRS-VI BAURU;4109508,039999998;6200335,35;9980590,880000003;8606241,710000005;19890667,860000014;6520182,630000002
202101;BOLSA OFICIAL DE CAFE E MERCADORIAS DE SANTO;195,42;0;0;0;0;0
130168;ESCRITORIO DE DESENV. RURAL DE RIB.PRETO;212533,53;210803,51000000004;209658,47;299454,35;340244,44999999995;362424,63
100102;DEPTO. DE ADMINISTRACAO E FINANCAS;284443,19999999995;313639,22;321994,2;337033,47;677079,93;363270,2099999999
90143;CONJ. HOSPITALAR DE SOROCABA;14614707,219999999;17818157,459999997;14949106,209999997;17877653,840000004;21432436,310000006;11027683,569999998
180253;32.BATALHAO POL.MIL.INT. ASSIS;203614,0;168933,02;121047,45999999999;0;0;0
380233;CTO.DET.PROV. DR.CALIXTO ANTONIO -SBDOCAMPO;1677573,5199999998;1798598,93;2076919,5;2248463,6499999994;1711527,7500000002;1903640,6899999997
102201;UNIVERSIDADE ESTADUAL DE CAMPINAS;0;0,0;934751971,8900023;1031560184,2199998;513062598,6199996;565939600,3899989
380043;FED-CENTRO PROGR.PENINT.PROF.NOE DE AZEVEDO;15226,38;30857,93;32999,63;19835,5;57859,57;0
380227;CTO.DETENCAO PROVISORIA DE FRANCO DA ROCHA;531017,05;743693,18;955371,0;789903,6000000001;978129,8699999999;1004877,28
281101;FUNDACAO DO DESENVOLVIMENTO ADMINISTRATIVO;20474,11;0;0;0;0;0
180178;COM.POLIC.AREA METROPOLITANA-7;625028,9500000001;268839,7800000001;248323,91000000006;608529,57;709677,13;613270,4299999998
380238;PENIT. ASP PAULO GUIMARAES DE LAVINIA;588442,6499999999;618837,2;744227,7799999998;807865,6800000002;1184790,99;1169344,22
90129;HOSP. STA.TEREZA, RIB.PRETO;2443716,1199999996;2405452,229999999;2839440,1600000006;3725113,289999999;3835035,2100000014;4075170,019999999
200169;REPRESENTACAO FISCAL DE SAO PAULO;250364,62000000002;327624,29;651510,8700000001;736607,3099999999;704038,62;270243,13000000006
130213;ESC. DEF. AGROP. SJRIO PRETO;272962,87;261753,46999999997;243015,21;267599,37999999995;327408,64999999997;349304,42999999993
130176;ADM. COORDEN. DEFESA AGROPECUARIA;4203191,1899999995;1371682,6;1485347,14;3207588,1500000004;691547,09;758950,7
180198;COMANDO DE POLICIAMENTO AMBIENTAL(CPAMB);509993,54999999993;92932,08;89408,93;217636,7500000001;357704,4099999999;163175,84000000003
380177;CENTRO DE DETEN. PROV. DE SOROCABA;949159,05;1323230,1900000002;1124547,2300000002;1845944,8000000003;2460804,27;2171123,2300000004
90112;GABINETE DO COORDENADOR;2592922,0800000005;6142841,010000001;52071239,06;35695809,239999995;56278716,48;70813243,18
180378;CTO. INTEGRADO DE APOIO FINANCEIRO - CIAF;0;0;0,0;342357452,3;565732527,0699999;1134782172,4199998
90178;INSTITUTO BUTANTAN;5263403,92;4551081,11;9084445,119999997;7585378,22;6993820,850000001;8094962,829999999
200132;DELEG.REG.TRIBUTARIA DA CAPITAL - DRTC-III;6221313,56;7975686,600000001;16050459,030000003;16555774,16;16235695,55;7140709,51
130149;ESC. DESENV. RURAL DE GENERAL SALGADO;149308,18;179862,67;134324,78;182363,81999999998;217409,46999999997;203975,28999999998
180263;12.BATALHAO POL.MIL.INT. BOTUCATU;209192,88999999998;214518,75999999992;118861,00999999998;0;0;0
80359;DEPARTAMENTO DE SUPRIMENTO E LICITACOES;0;0;0,0;198388,16999999998;38241,94;27479,760000000002
180177;COM.POLIC.AREA METROPOLITANA-6;794613,7099999996;631657,94;531463,0199999999;1394167,0900000015;1378541,0400000003;875503,8799999998
380230;PENIT. DE IRAPURU;772440,03;837253,9800000002;904952,7199999999;987192,2000000002;1375217,9100000001;1351757,7700000003
80337;DIR.ENS.REG.SAO JOAQUIM DA BARRA;2461877,649999999;2668641,0500000003;2915725,85;3111433,980000001;4235746,59;4661861,91
180320;DELEG.SECC.POLICIA DE ITAPEVA;1157694,6099999999;1265520,0699999998;1416955,1099999999;1518800,5899999992;1962754,6100000006;2719041,3900000006
130171;ESCRITORIO DE DESENV. RURAL DE SJRIO PRETO;306348,8400000001;345928,53;333701,47;389107,96;393745,8;373595,1999999999
80040;FDO.MANUT.DESENV.ENS.FUND.VALOR.MAGIST.FUNDE;0,0;0,0;0,0;0,0;0,0;0,0
180299;DELEG.SECCIONAL DE POLICIA DE BAURU;2626344,44;1611386,1100000006;1834614,6400000001;2009058,2400000002;4552197,96;3493054,5500000003
130145;ESC.DES.RURAL  AMID PACHA  DE CATANDUVA;199104,67;174626,21999999997;143875,01;204016,51000000004;231835,68999999997;232497,22999999998
120105;UNID. PRESERVACAO DO PATRIMONIO MUSEOLOGICO;327681,64;2071840,0799999998;344191,10000000003;2773341,93;4410506,78;1040535,8899999999
293301;CIA. PAULISTA DE EVENTOS E TURISMO - CPETUR;0,0;590217,1;0;0;0;0
100103;COORD. DESENVOLVIMENTO REGIONAL E TERRITORIA;2989676,79;1631439,3299999998;2950451,8999999994;979870,4700000001;3551205,98;28361,839999999997
400107;PROCUR.ASSIST.JURID.AOS MUNICIPIOS;34184,17;46056,7;18439,36;0;0;0
180338;18. GRUPAMENTO DE BOMBEIROS (18.GB);22362,82;55828,990000000005;63627,51;94344,29000000001;44790,159999999996;114866,95000000001
130159;ESCRITORIO DESENV. RURAL DE MOGI DAS CRUZES;99359,02999999997;104270,25;79927,31;98805,13999999998;116031,26000000001;100350,89000000003
90127;DEPTO.REG.SAUDE - DRS-XV SJRPRETO;3912005,910000002;4619574,740000003;12716468,73000001;7228883,4;45009580,33000002;5841691,529999999
260121;COORD. DE PARQUES URBANOS - CPU;0;0;0,0;3299321,639999999;6919063,779999999;526443,66
80352;DIRETORIA DE ENSINO - REGIAO PENAPOLIS;1593809,2699999993;1698368,9199999995;1953228,09;2249555,2400000007;3117574,1700000013;3492333,250000001
90124;DEPTO.REG.SAUDE - DRS-V BARRETOS;481931,21000000014;1540656,46;2612356,129999999;2978017,5600000005;4866819,380000002;1721512,1500000001
470102;DEPARTAMENTO DE ADMINISTRACAO;1314013,3100000003;2255593,9800000004;1627330,31;1253670,2899999998;2094334,0499999998;385323,50999999995
380252;CTO. DETENCAO PROVISORIA DE TAIUVA;0;0;0,0;752688,7499999999;1003532,5999999999;958623,1400000002
171307;FUNDACAO C.A.S.A. - DRN R.PRETO;1446449,7400000007;1048260,7399999999;1880784,95;2219362,7500000014;2143165,650000002;2438632,1300000004
200118;DELEG.REG.TRIBUTARIA DE ARACATUBA - DRT-9;1541356,6199999999;1870531,83;3838945,23;4257741,29;4239394,680000001;2158671,3000000003
200165;DELEGACIA TRIBUTARIA DE JULGAMENTO 1 - DTJ-1;879002,42;978412,4;2425354,76;2653644,23;3424827,81;1514266,5599999998
180293;DELEG.SECC.POLICIA DE SJBVISTA;794556,2200000001;869399,1;1017887,3400000002;968573,4800000001;1412863,57;1456820,1100000003
380208;HOSPITAL CUSTODIA E TRAT.PSIQUIAT.II,F.ROCHA;400751,22000000015;318210,26;381273,72000000003;451651,83999999997;856433,01;453526,4200000001
380154;PENIT. NILTON SILVA - FRANCO DA ROCHA;979333,3999999999;1101341,31;1240610,7999999998;1570770,2699999998;3437087,54;3640066,1400000006
470101;GABINETE DO SECRETARIO;2047136,6400000004;15270167,180000005;9839852,55;19737237,749999996;13152658,380000003;96140614,80000001
200152;CENTRO REG.ADMINISTRACAO DE RIB.PRETO;294866,17000000004;374253,9399999999;461530,9;557566,3899999999;506167,53999999986;543138,47
260117;COORDENADORIA DE ADMINISTRACAO - CA;147957,42999999996;231753,05;165299,89;637439,5900000001;695479,46;298257,05999999994
180281;DELEG.SECC.POLICIA DE CRUZEIRO;690762,1;1027327,96;885439,13;1016922,42;1365694,4000000001;1384850,0999999999
200182;DEPTO. DE GESTAO DE PROGETOS;0;0;0;0;0;0,0
180341;ESCOLA DE EDUCACAO FISICA;428006,05000000005;325383,06;242493,24000000002;387465,3399999999;425176,73999999993;63828,49
80293;DIR.ENS.REG.ARACATUBA;3173281,08;3445121,1400000006;4173452,0799999987;4524420,769999999;6284561,379999999;7873457,080000001
90171;COMPLEXO HOSP. PE.BENTO, DE GUARULHOS;3591506,32;4294401,330000001;5863803,690000001;5664387,669999997;8177167,750000002;5414874,73
261101;FUND.P/CONSERV.PROD.FLORESTAL DO EST.SP;16122743,129999992;5592583,990000001;6062906,689999998;7883725,319999999;9517766,01;3947555,629999998
432204;UNICAMP - HEMOCENTRO;0,0;51052,93000000001;0;0;0;0
90038;FED - INSTITUTO BUTANTAN;117418,28;214128,58000000002;0;0;0;0
261102;FUNDACAO FLORESTAL-SERRA DO MAR/MOSAICOS;0,0;4313468,37;9793397,430000002;4378792,89;11947982,419999998;10048788,639999993
510103;DEPARTAMENTO DE INFRAESTRUTURA;0;0;0;0;0;0,0
180168;COMANDO DE POLICIAMENTO DE CHOQUE;2027166,2700000005;1308831,8399999999;982360,6400000001;2290262,5100000002;2065311,650000001;534765,6500000001
200163;CONSULTORIA TRIBUTARIA - CT;893790,5800000001;1088876,39;2093915,9;2308493,4099999997;1809023,96;970568,8600000001
180116;INST.IDENTIFICACAO RICARDO G.DAUNT;4603673,0200000005;4466790,460000001;4959191,480000001;4723912,779999999;10691113,020000003;9880748,35
380034;FED-PENIT. ZWINGLIO FERREIRA-PRES.VENCESLAU;0,0;0,0;800,0;0;0;0,0
91101;FUND.P/REMEDIO POPULAR-CHOPIN TAVARES DE LIM;11900788,090000004;9640466,719999997;17069175,619999997;10061361,830000004;4615601,139999999;102461899,10000004
130182;ESC. DEF. AGROP. BARRETOS;94673,91;89489,67999999998;116226,71000000002;127034,07999999999;166667,94000000003;169364,27
480102;UNIDADE DE APOIO AOS CONSELHOS;0;0,0;2359,82;45560,0;0;0
380161;PENIT. DE LUCELIA;865483,43;861687,0799999996;910384,1200000005;1757763,9800000002;1805773,3399999999;1688916,0000000002
80292;DIR.ENS.REG. DE APIAI;2378192,799999999;2313370,4000000004;2754795,4799999995;3233298,879999999;4556882,840000002;5283492,12
400120;PROCUR.REGIONAL DE MARILIA;236844,23000000004;230916,86999999997;269825,9;306608,29;299525,54999999993;252399,74
180151;DIRETORIA DO DEPTO. ESTADUAL DE TRANSITO;19128875,96;24400802,36;6671126,77;0;0;0
380145;CENTRO PROGR.PENINT.PROF.NOE DE AZEVEDO;1165468,38;1427165,4299999995;1485936,5899999994;1805465,74;1967133,1200000003;0
280111;SUBSECRETARIA DE COMUNICACAO;0;0,0;28019520,89;29587911,82;46483498,19;14297309,57
170101;GABINETE DO SECRETARIO;21585201,89;40457268,15;35542611,39000001;36915371,360000014;76917598,17;49818283,17000002
180319;DELEG.SECC.POLICIA DE ITAPETININGA;1366591,5999999994;1512271,4700000002;1627530,9;1635914,5799999996;2419937,63;2438119,12
380140;PENIT. ODETE L. CAMPOS CRITTER;1275411,7100000002;1181693,7199999995;938404,95;1196883,08;1594213,0799999998;1640679,17
180311;DELEG.SECC.POLICIA DE JALES NELSON L. VANNI;1060936,9400000002;1079003,57;1227544,5599999994;1695202,91;3055331,9499999993;2559962,44
380172;CENTRO DE DETEN. PROV. DE CAMPINAS;583233,67;1155345,4600000002;1679822,0699999998;1429513,3400000003;1864157,0699999998;1321969,5600000003
130034;FED-INSTITUTO AGRONOMICO;51442,78999999999;0,0;123576,47;46268,8;364862,03;1996348,0399999998
380205;CENTRO PROGRESSAO PENT DE PACAEMBU;573346,3899999999;515988,38999999984;578241,8700000001;695259,33;913481,8300000001;918379,1299999995
430102;UNID. DE PROMOCAO DO DESENV. ENSINO SUPERIOR;25755482,15;18804019,049999997;9471204,7;0,0;0,0;0
100106;DEPTO DE APOIO AO DESENV. DAS ESTANCIAS;0,0;0,0;0,0;0,0;0;0
280104;DEPARTAMENTO DE ADMINISTRACAO;648212,95;707334,6999999998;608970,89;713649,0799999998;1161265,01;1776131,9199999997
270033;FED-MINISTERIO PUBLICO;2187597,28;2769508,1599999997;15720531,08;5332871,33;5163365,159999999;3333755,74
180260;30.BATALHAO POL.MIL.INT. CATANDUVA;141900,06000000003;49088,729999999996;37160,87;0;0;0
90169;HOSP. INFANTIL CANDIDO FONTOURA;3217988,13;3059011,6200000006;3313921,0900000017;3657648,0300000007;5918990,900000001;3615615,8899999997
240103;DEPTO.APOIO AO DESENV. ESTANCIAS;0,0;1037799,62;17968784,02;0,0;0;0
200109;DIR.EXEC.ADMINIST.TRIBUTARIA - DEAT;4280640,600000001;5397447,75;9432908,030000001;11195873,59;13746527,969999999;5718837,259999999
440107;DEPTO. DE PERICIAS MEDICAS DO ESTADO-DPME;698367,01;1089279,01;1144530,02;4164440,67;1968070,7699999998;1453953,94
400109;PROCUR.FISCAL DO ESTADO;1188620,49;1571609,6900000002;1470216,38;1400301,32;1600891,25;1647677,33
130190;ESC. DEF. AGROP. FRANCA;77670,1;85144,41;93912,87999999999;135873,71;182881,67;163811,44999999998
180174;ACADEMIA DE POL. MILITAR BARRO BRANCO;1293095,9999999998;1035171,88;896011,28;954164,1799999996;2210712,539999999;1058920,29
380106;CTO.PROGR.PEN. DR.JAVERT DE ANDRADE  SJRP.;975029,4200000002;991523,9699999997;6394003,530000001;1218417,63;1736455,2399999998;1783950,8300000003
80283;DIR.ENS.REG.MOGI DAS CRUZES;8126480,999999998;9097246,349999998;9418242,080000002;10972143,63;14624412,069999997;16400906,12
380152;PENIT.JOAQUIM DE SYLOS CINTRA, DE CASA BRANC;996672,7100000001;1154863,34;1317961,2999999993;1507840,06;1714142,5699999994;1954757,2300000002
370103;COORD. DE TRANSPORTE COLETIVO;0;0;0,0;0,0;25500,0;0,0
432203;UNICAMP-CAISM;0,0;0;0;0;0;0
350127;DIR.REG.ASSIST.DES.SOCIAL DE BARRETOS;51377,619999999995;53168,05;69421,09;59967,919999999984;65411,53999999999;60766,45
90180;INSTITUTO DE SAUDE;641420,61;887495,61;917396,7500000001;776384,6899999998;1136193,6200000003;1106890,51
200031;FED-FUNDO DE ATUALIZACAO TECNOL.SECR.FAZENDA;1853551,1600000001;421478,69;12102086,63;578944,27;2786445,79;2888862,1199999996
90040;FED - INSTITUTO DE SAUDE;0,0;0;0;0;0;0,0
171301;FUNDACAO CASA - SP;585437,31;0;0;0;0;0
380182;DEPTO.ADM.COORD.UN.PRIS.REG.V.PARAIBA/LITORA;5798707,030000003;5917817,050000002;13316311,420000006;11795678,550000006;10657705,580000004;2303303,5399999996
200140;DEPARTAMENTO DE CONTROLE E AVALIACAO;797001,3200000001;2550079,8;3833850,25;2377561,98;2410289,07;2096317,9100000001
380206;DEPARTAMENTO DE ADMINISTRACAO;121020,66;124610,70999999999;106096,22000000002;71072,34000000001;54374,200000000004;63864,34
380031;FED-PENITENCIARIA FEMININA SANT ANA;0,0;0,0;0,0;20640,0;52895,7;25421,69
350120;DIR.REG.ASSIST.DES.SOCIAL DE RIB.PRETO;67304,68;58782,54;89247,06999999999;85545,87;83986,7;79213,59999999996
180351;50. BATALHAO DE POL.MIL. DO INTERIOR - ITU;278976,2;501972,93000000005;126426,67;0;0;0
200181;DEPTO. DE QUALIDADE E PESQUISAS;0;0;0;0;0;0,0
380243;CTO. DE DETENCAO PROVISORIA DE CARAGUATATUBA;1872608,4000000001;575254,7799999999;861516,1000000001;979739,0;1058984,73;1550335,3300000003
380153;PENIT. MARIO M.ALBUQUERQUE;1256314,5599999998;1185880,9700000002;1437175,9100000001;1456283,3700000003;1835943,23;2409391,0199999996
460101;GABINETE DO SECRETARIO;873676,3300000001;371814,33;0;0;0;0
431201;FUND.AMPARO A PESQ.DO ESTADO SP - FAPESP;22189566,33;26015746,549999997;0;0;0;0
130183;ESC. DEF. AGROP. BAURU;126298,38;136954,08000000002;136954,19;170113,4;233190,79;194858,32000000004
440108;GABINETE DO COORDENADOR;0;0,0;60105946,470000006;11845074,450000001;297766,5;0
350155;DIR.REG.ASSIST.DES.SOC.MOGIANA, EM SJBVISTA;35272,8;31041,38;54035,55;46491,79;41113,29;39919,950000000004
180122;DEPTO.CAPTURAS E DELEGACIAS ESPCIALIZ-DECADE;2202119,56;2367084,0599999996;4029170,02;3694624,5700000003;5115222,970000001;5061127,7700000005
200123;DELEG.REG.TRIBUTARIA DE MARILIA - DRT-11;1666818,07;2106288,02;4499993,369999999;5052276,34;4949559,36;2656920,74
90037;FED-INSTITUTO ADOLFO LUTZ;438640,45;1049985,3299999998;567987,4400000001;672071,94;320531,16;188348,71
180265;29.BATALHAO POL.MIL.INT. ITANHAEM;227560,25999999995;230116,64000000004;390677,2000000002;0;0;0
80313;DIR.ENS.REG.JABOTICABAL;3400834,9000000004;3540446,4800000004;4156334,2;5132465,819999998;6199718,45;6835746,780000003
380037;FED-PENIT. DR.SEBASTIAO SILVEIRA;0,0;0,0;0,0;2820,5;0,0;3900,0
380263;PENITENCIARIA DE MAIRINQUE;0;0;0;0;0;0,0
80345;DIR.ENS.REG.TAQUARITINGA;3532689,08;3827903,98;4292216,470000001;4897895,5;6976494,87;7913419,189999998
80308;DIR.ENS.REG.GUARATINGUETA;6391259,340000002;6323284,64;7171651,629999999;7677615,899999999;11133816,790000008;12468039,380000003
290107;COORD.ARTICULACAO E PLANEJ.REGIONAL;0,0;0,0;0;0;0;0
162104;DR.02 - ITAPETININGA;146750,23;527946,5100000001;916688,2600000001;306288,12999999995;385106,51999999996;406669,47000000003
410101;GABINETE DO SECRETARIO;20037109,099999987;9011827,54;11397127,510000002;3788008,17;15908307,309999999;5004791,189999998
432101;UNIVERSIDADE DE SAO PAULO;1073422219,6000004;1474303994,8500016;0,0;0,0;1626375226,26;0
90142;HOSP. DR.FRANCISCO R.ARANTES - ITU;1216781,5200000005;1169322,6799999997;1713478,6200000003;1279558,7600000002;3021670,2700000005;1501426,09
172101;INST.DE MED. SOCIAL E DE CRIMINOL. DE S.PAUL;1910263,6800000002;2213178,2800000003;3079671,05;3870279,3100000005;4899916,82;4340800,720000001
380216;CENTRO DE DETENCAO PROV. DE BAURU;531382,65;635441,2799999999;670209,02;812521,1;972539,1499999999;1141845,2100000002
80266;DIR.ENS.REGIAO LESTE 3;9916051,96;10610374,1;12341911,659999996;13833642,47;18511928,479999993;21177388,990000002
350172;ADM. COORD. DESENVOLVIMENTO SOCIAL;51618,6;53226,11;170005,7;70417,74999999999;79485,43000000001;68095,21
260103;ADM.COORD.LIC.AMB.PROT.REC.NATURAIS;0,0;0;0;0;0;0
510110;DEPARTAMENTO DE ADMINISTRACAO;0;0;0;0;0;0,0
180209;10. GRUPAMENTO DE BOMBEIROS (10.GB);83325,91999999998;152297,74999999997;42108,34;94062,41;133361,23;46135,49
380236;PENIT. II DE BALBINOS;585751,83;610366,0400000002;1058803,8800000004;754605,31;985335,7199999993;1045715,8600000001
90043;FED-INST.INFECTOLOGIA EMILIO RIBAS;0,0;7500,0;16933,4;10600,0;14890,0;5142,99
260030;FED-COORD.BIODIVERSIDADE E RECURSOS NATURAIS;0,0;0,0;0;0;0;0
180303;DELEG.SECC.POLICIA DE JAU;932206,9099999999;968109,3699999998;972404,15;1001398,8999999997;1569912,9500000002;1791564,8399999996
380247;DEPARTAMENTO DE ADMINISTRACAO;1582962,5200000003;1245158,13;1533397,1700000004;1839804,4299999997;3103022,2200000007;1432340,73
180245;38.BATALHAO POL.MIL.INT. SAO CARLOS;416303,49000000005;211183,09;106993,87000000001;0;0;0
210105;ADM.DOS ENCARGOS GERAIS DE PESSOAL;42086604,64;79701915,10999998;49109357,110000014;50730148,14;101751966,6;111472051,75
263101;CIA.AMBIENTAL DO ESTADO DE S.PAULO-CETESB;21200683,289999995;6819373,939999998;18019640,25;1973291,1;7917662,73;32974994,62
380245;CTO. DE DETENCAO PROVISORIA IV DE PINHEIROS;1515655,7;1238045,0400000003;1487251,1300000001;1527899,8999999997;1963003,9200000004;1829760,7799999998
200130;DELEG.REG.TRIBUTARIA DA CAPITAL - DRTC-I;7157029,3;8288447,39;16872612,48;18014400,279999997;18121301,61;7404127,579999999
180124;CORREGEDORIA GERAL DA POLICIA CIVIL;2957268,48;3184368,590000001;4024681,76;3826060,9900000007;4983048,110000001;5352864,070000002
370102;COORD.DE RELACOES INSTITUCIONAIS;42380,0;13167,0;993003,27;8485,91;71318,24;677252,39
90184;HOSP. DAS CLINICAS LUZIA DE PINHO MELO;403463,95;265298,66000000003;242139,50000000003;239680,39;246475,93000000002;254337,3
180117;INSTITUTO DE CRIMINALISTICA;11601500,9;11594413,379999999;14594000,649999999;15219205,57;20692225,44;24943745,150000002
200116;DELEG.REG.TRIBUTARIA DE BAURU - DRT-7;2049440,9400000004;2489286,81;5429673,11;6716195,78;6637345,210000001;2859784,5900000003
120104;UNID.DO FOMENTO E DIFUSAO PRODUCAO CULTURAL;23535868,16;3721605,31;16103783,179999998;19525116,6;18340677,470000003;37768911,03
160030;FED-DEPARTAMENTO HIDROVIARIO-C.T.O;2685974,79;1124393,31;1308533,43;1787073,7999999998;3458204,150000001;2933288,3599999994
171302;FUNDACAO C.A.S.A. - DRM-I F.ROCHA;1025588,3599999999;1810820,2199999995;2297723,9900000007;2481929,0200000005;2144766,81;1790249,95
130177;ESC. DEF. AGROP. ANDRADINA;91878,51000000001;78672,31000000001;66582,49999999999;77635,46;130228,66000000002;67644,45999999999
512101;AG.REG.SERV.PUBL.DELEG.TRANSP.EST.SP.;0;0;0;0;0;0,0
390102;DEPARTAMENTO DE ADMINISTRACAO;1159505,5799999998;1014374,48;1286121,19;1266185,58;1647661,7400000002;1578954,3699999999
380235;PENT.RODRIGO DOS SANTOS FREITAS, DE BALBINOS;719645,32;814741,88;925925,8999999999;918898,4300000004;1113122,9699999997;1298569,3300000003
180322;CENTRO ODONTOLOGICO - CODONT;410655,20999999996;142750,72;147680,35999999996;88848,11000000002;168647,61;93543,28999999998
380231;PENIT. DE TUPI PAULISTA;460244,74000000005;525657,3099999999;865861,0599999999;1130774,5000000005;1482527,7199999997;1588998,6200000006
130188;ESC. DEF. AGROP. DRACENA;106230,04999999999;105605,78000000001;107388,05;137275,43;183202,03000000003;179739,00999999998
200105;ESCOLA FAZENDARIA DO EST.SAO PAULO - FAZESP;1130058,99;1533360,7400000002;675799,63;1341128,2900000003;1882177,4300000004;971574,58
