CODIGO ITEM DE DESPESA;NOME ITEM DE DESPESA;2010;2011;2012;2013;2014;2015
33903347;TRANSPORTE ESCOLAR;0;0;0;41617652,08000002;358347902,4199992;396356223,9400006
33903501;OUTROS SERV.CONSULTORIA,ASSESS.E AUDITORIA;198152513,0099988;191373993,7499998;197344338,69999957;199347472,27000016;53594185,19999999;56945330,12000002
33903503;SERVICOS DE CONSULTORIA-PESSOA FISICA;0;0;0;0;6446506,570000003;3161997,3500000006
33903504;SERVICOS DE CONSULTORIA-PESSOA JURIDICA;0;0;0;0;117287943,24000002;78879084,11999997
33903505;SERVICOS DE CONSULTORIA-ORGANISMO INTERNACIO;0;0;0;0;0;80644,39
33903506;ASSESSORIA DE IMPRENSA E COMUNICACAO;0;0;0;0;24745879,4;26732707,07
33903507;AUDITORIA EXTERNA;0;0;0;0;356808,62999999995;309535,68
33903508;CONSULTORIA EM TECNO. DA INFORM.PESSOA FISIC;0;0;0;0;0;53400,89
33903509;CONSULTORIA TECNO.DA IMFORM.PESSOA JURIDICA;0;0;0;0;198341,39;153550,51999999996
33903510;CONSULT.ELABOR.DE ESTUDOS E PROJETOS BASICOS;0;0;0;0;52486,36;0
33903511;CONSULTORIA P/ REESTRUTURACAO ORGANIZACIONAL;0;0;0;0;690000,0;0,0
33903512;ENCARG.SOCIAIS E OBRIG.FISCAIS AUDIT/CONS.;2834161,6899999995;2155444,2699999996;2191634,2199999997;1985662,3800000008;1603907,6699999992;992341,14
33903603;CONDOMINIO;169223,53;167400,58999999997;182433,91999999998;138087,59;163058,69999999998;195471,34000000003
33903604;MAO DE OBRA DE REEDUCANDOS;6479356,960000001;7222707,159999998;8177518,390000014;7717890,86;8567835,110000018;9034691,950000022
33903611;OUTRAS REMUNERACOES DE SERVICOS PESSOAIS;266172995,21000153;176367555,37999994;199815549,5100003;238268188,70000008;261262051,82999945;296234355,37999946
33903612;ENCARGOS SOCIAIS E OBRIGACOES FISCAIS;80204514,35000002;81161935,32999994;89452248,61000003;97869432,3299998;98847856,49000013;75365191,58000007
33903613;ESTAGIARIOS DIRETAMENTE CONTRATADOS;105901763,56999981;121010423,26;132172119,25999996;137983108,02000007;167464098,6100001;126790500,19999996
33903614;MONITORES, FISCAIS E EXAMINADORES;4651541,74;6982480,959999997;5786978,960000001;7186278,08;9577808,110000001;9197915,180000002
33903616;AJUDA DE CUSTO A COLABORADORES EVENTUAIS;4469901,670000003;4773442,440000002;7630273,790000024;8381411,109999981;4930872,5;6852230,010000018
33903617;SERVS.AUXILIAR VOLUNTARIO DA POLICIA MILITAR;63200349,52;61575413,650000006;73725538,88999999;60739309,98;18321633,14;93293,8
33903618;ETAPAS PAGAS A COLABORADORES EVENTUAIS;2528,0;0,0;4050,0;19159,05;8120,0;0
33903619;HONORARIOS ADVOCAT. ASSIST. JUDICIARIA COMPL;96848149,5;204383617,47;195903972,07;192496498,6;200645925,45;196305511,16
33903621;REPAROS DE EQUIP.INSTAL.E MATERIAL PERMANENT;0;0;0;0;106765,0;6431,0
33903622;MANUT.E CONSERV. DE BENS IMOVEIS;0;0;0;0;32965,0;4453,2
33903623;JETON;0;0;0;0;1341691,18;1884752,759999994
33903624;BOLSA PARA MEDICOS RESIDENTES;0;0;0;0;4060338,17;7178177,46
33903625;CURSOS, PALESTRAS;0;0;0;0;174425,94000000003;201485,67999999996
33903626;SERVICOS TECNICOS E ESPECIALIZADOS;0;0;0;0;1555917,6400000001;2006689,299999999
33903673;FORNEC.ALIMENTACAO PREPARADA-OUTROS;0,0;0,0;39494,45000000001;0;100312,8;10102,0
33903691;LOCACAO DE IMOVEIS;31147373,170000117;34775880,66999999;39944204,20999995;47855516,69999999;56216737,480000004;59931623,62999997
33903692;LOCACAO DE BENS MOVEIS;0;0;0;0;42485,08;23588,16
33903699;SERVICOS DIVERSOS DE CONSERVACAO E MANUTENCA;2437150,4100000006;2664683,25;2364514,75;3767922,06;503454,10000000003;62643,62
33903795;SERVICOS DE VIGILANCIA;397774931,0999998;434940027,94999975;509634879,1200004;721462271,0700022;842784138,6700004;894764132,5300004
33903796;SERVICOS DE LIMPEZA;439647598,1899998;520969942,5399984;599204411,6499983;695271092,8900009;743394100,3899996;871432595,1799968
33903799;OUTROS SERVICOS;23425562,430000022;28841465,939999986;39945352,830000035;59597303,890000045;83175318,21999988;85534230,74000011
33903903;CONDOMINIOS;20076964,44999999;18490430,900000002;20357853,47999999;21664401,64999999;31108560,500000007;29865636,949999996
33903906;VALE-REFEICAO/ALIMENT. A SERV/EMPREGADOS;461783138,4200002;487167563,5799998;692856933,7300003;949491407,7099997;938676604,6400001;987559072,4
33903907;SERV.DE FORNEC.E DISTRIBUICAO DE LEITE;142843995,48000023;155314276,55000022;165018062,03999987;176230654,60999995;196570747,57000008;179121038,91999993
33903911;SERVICOS PRESTADOS PELA PRODESP;542753858,9899998;619816041,6199996;640472231,08;702885476,2899989;713535072,1699998;885538018,4000003
33903912;SERV.PROGRAMAS E APLICATIVOS DE INFORMATICA;193670172,15000024;270595360,86000025;307087747,78999966;507582231,1600006;443086382,11;535667570,2300002
33903913;LOCACAO DE EQUIPAMENTOS DE INFORMATICA;32590482,930000007;32314257,979999997;28838260,19999999;34036927,470000006;135526669,31000003;133585887,74999996
33903914;EXAMES LABORATORIAIS;27257083,959999993;28913198,100000005;35961866,219999984;43024123,89000002;17152965,51999999;15092779,78
33903915;LOC.DE MAQ. REPROGRAFICAS S/MAO DE OBRA;8835466,280000001;6651871,370000003;6293195,259999998;25921136,650000025;35208182,13000002;49221346,400000185
33903916;GAS MEDICINAL (SERV.DE FORNEC. E LOCACAO);10773870,950000007;11705680,780000005;11468991,609999973;11430555,959999995;10535769,25;11599617,510000007
33903917;LOCACAO DE MAQUINAS PARA ESCRITORIO;113143,38000000002;69980,52;110338,57;327132,61;0,0;0
33903918;PROPAGANDA/PUBLICIDADE;210649756,79999995;94915120,54000002;146952350,64000002;97486995,88000003;45915487,14;26849385,050000004
33903919;LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS;25955052,18;25199257,440000005;30262695,01000004;36262631,17;41994249,10999998;45417787,98999997
33903920;INSTAL.MANUT.DE EQUIP.DE INFORMATICA;29766027,20999999;33995989,17000004;39607608,94000002;41122976,85999999;84977250,98000003;58878312,889999956
33903921;SERVICOS DE COMUNICACAO DE DADOS;13150042,259999994;24101944,400000006;43216090,6;48772572,39000002;41619163,12000001;35294023,88999998
33903922;LOC.MAQ.REPROGAFICAS C/MAO DE OBRA;7787378,700000003;4863627,580000003;2739769,5800000005;12351019,110000007;13155765,759999996;9856969,260000002
33903923;DESP.MIUDAS E DE PRONTO PGTO.SEV.MIL.SEG.PES;605149,79;293704,1700000001;340526,88;736603,0999999997;347900,87999999995;365246,63
33903924;SERV.FORNECIM.E DISTRIB.DE CESTA BASICA;5135672,629999999;5212113,1;5653830,88;6034259,65;6575576,26;8773596,17
33903925;SERVICOS DE CORREIOS;74216017,14000005;82412044,9299998;97725834,17;89751188,52999996;94460658,42000005;104625242,82999994
33903926;PUBLICIDADE LEGAL;4000483,280000001;3983142,4499999974;13163419,429999994;2663354,6499999994;2197143,969999999;1888113,3899999992
33903927;GERENCIAMENTO DE ABASTECIMENTO DE COMBUSTIVE;12191,03;1787426,59;4901577,459999998;13025238,179999981;20586623,080000028;20592945,70000002
33903928;SERVICOS DE PUBLICIDADE INSTITUCIONAL;0;0;0;97921882,22000001;99944685,17999999;78868371,36
33903929;SERVICOS DE PUBLICIDADE DE UTILIDADE PUBLICA;0;0;0;40115987,28;40797969,55;45578854,68
33903930;DESP.RELACIO.SOLUCAO DE DISPUTAS CONTRATUAIS;0;0;0;0;0;316250,0
33903931;SERVICOS DE APOIO AO ENSINO;0;0;0;0;8868,0;0,0
33903936;DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO;1793606,4000000001;2653684,2600000007;4323704,780000003;4319459,26;4991779,38;4937639,300000001
33903940;FRETES E TRANSPORTES;16927965,58;26678548,900000002;24262572,960000012;31384546,540000055;43019247,34000003;45705255,60000009
33903941;SERVICO DE LAVANDERIA;37493957,760000035;43822276,39000001;45403438,70999998;48342306,04000002;46362807,83999998;55450430,08999998
33903942;SEGURO DE VIDA;0;0;0;0;2401200,350000001;2632516,529999999
33903943;ASSIN.DE JORNAIS,PERIODICOS E CLIPAGEM;30064937,000000004;40738881,80000044;31041394,19000002;37354578,91999997;39606445,630000055;23481154,780000027
33903944;SEGURO DE VEICULO;0;0;0;0;7308459,51999999;7860016,999999988
33903945;OUTROS SEGUROS;28190323,900000017;30627578,119999982;32338056,65999999;36064601,77000003;14640632,77;14636705,960000006
33903946;SERVICOS MEDICOS,HOSPITALARES E ODONTOLOGICO;243119099,05999976;265956055,7699999;324163288,7099994;370195864,7000002;797526989,2599982;963907109,5200002
33903947;SERVICOS DE TRANSPORTE ESCOLAR;0;0;0;600,0;0;0
33903948;TRANSPORTE P/EVENTOS TURISTICOS E ESPORTIVOS;0;0;0;0;3900,0;6500,0
33903949;ESTAGIARIOS CONTRATADOS POR INSTITUIÁıES;0;0;0;0;82685380,63999996;89475466,64999999
33903950;MONITORES CONTRATADOS POR INSTITUICOES;0;0;0;0;6821394,05;7043495,990000001
33903951;CARGA DESCARGA EMPACOTA.PESAGEM LOG.ARMAZENA;0;0;0;0;190358,31000000003;516386,96
33903952;PROJ.PESQ.LEVANTAM.PROSP.E ANALISE DE DADOS;0;0;0;0;1107046,2;1239600,74
33903953;PROJ.OU PESQ.DE CIENCIA,TECNOLOGIA E INOVACA;0;0;0;0;5143522,960000005;2023575,9299999995
33903954;CONGRESSOS,SEMINARIOS,SIMPOSIOS E CONGENERES;0;0;0;0;253689,43;484690,9600000001
33903955;INSCRICOES EM EVENTOS DIVERSOS;0;0;0;0;157193,87000000002;163681,16
33903956;ALIMEN.HOSPED.P/EVENTOS PROG.PELA INSTITUICA;0;0;0;0;3046221,009999999;4251406,789999999
33903957;SERVICOS/APRESENTACOES ARTISTICAS E CULTURAI;0;0;0;0;7321668,63;4042008,8400000003
33903958;AUDIO,VIDEO,FOTO E PROJECAO;0;0;0;0;1664378,3399999999;638954,51
33903959;SERVICOS DE SOCORRO E SALVAMENTO;0;0;0;0;4656,0;0
33903960;REALIZACAO DE CONCURSO PUBLICO;0;0;0;0;0;600,0
33903961;CURSOS PARA SERVIDOR/FUNCIONARIO;0;0;0;0;40823375,70999997;24362721,07999999
33903962;CURSOS P/ NAO SERVIDOR,INCLU.QUALIF.PROFISSI;0;0;0;0;16974466,75;7775339,419999999
33903963;INSTAL.REPAR.MANUTENCAO DE DIVISORIAS/PORTAS;0;0;0;0;3542328,249999999;3100545,3
33903964;CRECHE;0;0;0;0;6790335,490000002;7162773,579999999
33903965;SERVICOS DE COPA, COPEIRAGEM;0;0;0;0;8353996,209999998;8761176,479999999
33903966;COLETA DE LIXO HOSPITALAR;0;0;0;0;1737554,1799999995;2517358,249999999
33903967;SERV.ESP.DE SAUDE,INCLU.DECORR.DE DEC.JUDICI;0;0;0;0;30476242,959999982;70894921,82999997
33903970;FORNEC.ALIMENT.PREPARADA-HOSPITALAR;55910420,57999998;57253344,610000014;57887879,960000016;55694577,650000006;71346958,02000001;94086011,04999997
33903971;FORNEC.ALIMENTACAO PREPARADA-FUNCIONARIOS;62454783,00000001;64782829,830000006;67513046,40999995;76780225,65;0,0;0,0
33903972;FORNEC.ALIMENTACAO PREPARADA-CUSTODIADOS;173333731,4199999;175743873,2200001;202683833,16000003;226342429,69000027;283012603,24999994;329624201,7700001
33903973;FORNEC.ALIMENTACAO PREPARADA-OUTROS;39362971,209999986;43299668,73000001;52861487,07999997;134383036,09999993;277927899,85000086;303534514,9700004
33903974;SERVICOS  SAUDE - GESTAO MUNICIPIOS-PRIVADOS;166252354,02999994;161202710,25999978;161937120,1199995;157640981,24000004;155080342,32999998;174088791,0299998
33903975;CONTRATOS DE GESTAO-LEI COMPL.846/98 ALT.POS;0;0;0;0;0;4132522461,1999984
33903975;CONTRATOS DE GESTAO-LEI COMPLEMENTAR 846/98;2463219693,030003;2895048729,380001;3291018865,3900027;3847948178,8000007;3849094273,3499975;0
33903978;MANUTENCAO DE VIATURAS ESCOLTA DE CUSTODIADO;0;0;0;0;43472,15;131961,56
33903979;CONSERVACAO E MANUTENCAO DE IMOVEIS;0;0;0;0;186131230,46000013;199524420,06000006
33903980;CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT;342602126,18000036;355429285,0200001;387159626,26000106;510226677,4899997;444143336,4600011;527591929,90000033
33903981;REFORMAS DE IMOVEIS;228731305,4799999;51760003,910000004;105368290,80000001;386509322,5199994;488549225,3499993;121672006,40999998
33903982;CONSERV.ESTRADAS E OUTROS BENS DE DOM.PUBLIC;495181815,7199998;473108560,23999965;401290862,26000017;398362230,34;433344504,7899999;457496331,63000005
33903983;SERVICOS GRAFICOS;32186731,479999997;30303476,829999983;36928637,08999991;69983464,04000011;25915530,170000013;132186806,89999986
33903985;SERVICO DE MANUTENCAO DE VIATURAS POLICIAIS;13415759,74;13645809,360000012;20482556,840000015;24047579,939999983;41494848,12000026;48881727,749999955
33903991;LOCACAO DE IMOVEIS;89827775,66999997;108299876,3;127078153,58000006;151733516,1000001;171687883,80000007;196995256,29000002
33903992;DESPESAS MIUDAS E DE PRONTO PAGAMENTO;91580228,29000033;80208439,47999954;75598642,58999991;75285977,08999985;63762592,95999987;60220157,69999987
33903993;VERBA DE REPRESENTACAO;1880588,1500000006;1029402,4499999998;1001570,6299999997;925540,9200000002;826994,0999999997;818542,5700000001
33903994;OPERACOES POLICIAIS;2788243,2300000004;3421279,979999999;3979228,6;5238470,059999999;4727552,460000002;4505690,559999999
33903995;MANUTENCAO DE VIATURAS PELO REG.ADIANTAMENTO;10888488,079999996;10164036,850000007;8899827,830000002;8815680,130000003;7083754,5900000045;6374291,669999997
33903996;OP.FISC.TRIBUTARIAS DE CARATER RESERVADO;19319,68;22671,1;23091,21;22060,2;0;0
33903998;OPER.FISCAIS TRIBUTARIAS DE CARATER RESERVAD;0;0;0;0;23936,3;9459,7
33903999;OUTROS SERVICOS DE TERCEIROS;1882641755,5100112;1946350478,4699955;2098382880,189998;2591775923,8900056;2423204288,400001;2026447020,5400045
33904111;CONTRIBUICOES CORRENTES A FUNDOS;3123612446,05;3360898422,38;4007247982,3799996;4388457702,63;4545451340,94;5224504388,21
33904112;CONVENIOS/CONTRIBUICOES A EMPRESAS ESTATAIS;11800000,0;10000000,0;3875505,0;11315838,99;46976011,5;28518330,66
33904113;CONVENIO COM AUTARQUIAS E FUNDACOES;93157431,79;80389048,94000001;29604740,57;30501938,1;40703365,72;34916344,13
33904114;OUTRAS CONTRIBUICOES;0;0;15938280,59;31986882,36;22854729,0;8000000,0
33904502;EQUALIZACAO DE TAXAS;0;0;0,0;19364553,14;0,0;0,0
33904601;AUXILIO - ALIMENTACAO;100001934,44000004;288196449,74999994;423909612,55000013;478500907,85;481290150,95;486068688,6200001
33904710;CONTRIBUICOES P/FORMACAO DO PASEP/PIS;898263550,42;974028855,4299998;1029602074,5800003;1106171555,9400003;1187887823,5099993;1219212914,8499997
33904712;IMPOSTO S/OPERACOES FINANCEIRAS-IOF;11213,07;75986,2;287,0;0;0;0
33904713;IPTU;27674917,620000005;34219019,60000002;34987126,64;57197967,09000004;51767800,39000002;40838623,88999997
33904714;IMPOSTO DE RENDA;921346,1600000001;434925,37000000005;205168,52000000002;247980,86999999994;4970206,399999999;2564937,4299999997
33904715;DEBITOS DO PASEP EM ATRASO;5923130,090000001;2261179,62;0;0;0;0
33904716;PARCELAMENTO PASEP;47127258,59;52930823,76999999;56485949,870000005;16836668,86;3771264,0199999996;4086261,6800000006
33904717;ENCARGOS DECORRENTES DO PARCELAMENTO PASEP;38684795,879999995;44791116,539999984;55864275,42000001;14983383,16;0;0
33904720;OUTRAS OBRIGACOES TRIBUTARIAS E CONTRIBUTIVA;36099086,879999995;55083964,85000003;60005735,670000024;51882880,30000004;63572109,34999996;71747036,60999994
33904801;AUXILIOS A PESSOAS FISICAS;204627963,42999998;261664106,76000035;282486832,37999976;279923983,21000004;315003969,70000017;275482196,7599999
33904802;AUX.A PART.CURSO FORMACAO CONCURSO INGRESSO;53659938,26999993;88473948,68;68184908,55;0,0;134497,5;0,0
33905011;ENERGIA ELETRICA;318246344,45000064;348903531,35999995;356517250,00999945;300697390,9799994;341615357,5099993;550994124,479999
33905012;TELEFONIA FIXA;120007205,31999962;109461031,35;98429190,27999999;87607134,46999991;73896163,19000004;79837522,87000008
33905013;AGUA E ESGOTOS;444934924,4400005;462766359,75000036;534305940,74000067;549546546,5700003;516693402,4000001;432291142,8499998
33905014;GAS ENCANADO;9726524,91;9638853,519999996;10571228,24;12186730,280000001;11480471,690000005;11051050,26
33905015;OUTROS SERVICOS DE UTILIDADE PUBLICA;114075677,52000001;157209114,26999998;163960657,15;143138274,74999997;127683625,49000005;232252960,9300002
33905017;TELEFONIA MOVEL CELULAR;6545468,4;8294368,800000007;7623304,190000004;6400772,539999998;7118441,649999998;6104923,140000003
33909101;SENTENCAS JUDICIAIS;42849344,04000002;25763801,16000001;634012969,9200001;28574312,47000001;15459260,66999999;11236803,240000017
33909102;DESPESAS DECORRENTES DE ACOES JUDICIAIS;9804082,489999998;10183274,93;9877312,470000003;12608981,060000006;10011021,959999997;14606947,159999998
33909103;CREDITOS DE NATUREZA ALIMENTICIA;35270471,19;976761660,4400002;1021393650,6400001;1607844282,1000004;1490106179,4099998;1452287963,5700002
33909104;CREDITOS DE NATUREZA NAO ALIMENTICIA;12273763,370000001;14619213,250000002;21250898,49;30833104,549999997;41238962,30000001;54358012,62
33909105;OBRIGACOES DE PEQUENO VALOR;520198610,6599999;545868669,2;327278409,98000014;261243892,9899999;346793474,57;300799418,85999984
33909110;CLASSIF.DO EXERCICIO ANTERIOR;0,0;0,0;0,0;0;0;0
33909205;REFORMAS DE BENS IMOVEIS E DE DOM.PUBLICO;0;294541,37;763441,23;1102882,17;144378,57;981615,49
33909211;VALE-REFEICAO;35190,71;3007,53;12120035,389999999;9851,960000000001;1845127,81;4024054,6600000006
33909212;ALIMENTACAO PREPARADA;13161,1;449071,79999999993;96265,31000000004;438694,3100000002;2263336,0400000005;7236476,100000004
33909213;GENEROS ALIMENTICIOS;25596,9;13499,130000000001;116732,56999999999;13353,76;107127,2;538122,01
33909214;LIMPEZA;134729,56;441091,48;1090539,85;426318,35;1255887,5099999998;2759147,000000001
33909215;VIGILANCIA;333164,0;1086821,4400000002;931274,2899999999;350908,37;1185214,2299999997;5982797,019999999
33909216;ENERGIA ELETRICA;1561287,76;454052,1099999999;2660226,8000000003;2253635,2700000005;846260,64;3620815,4299999997
33909217;TELEFONE,TELEX,OUTRAS;612501,9000000001;305973,6000000002;1502742,1299999994;676783,3299999997;292108,20000000007;6456194,939999999
33909218;AGUA E ESGOTOS;6645972,23;9617415,679999992;10366310,389999999;16122399,260000002;9779447,319999997;3196867,450000002
33909219;GAS;11779,59;45633,78999999999;18916,77;31498,37;11312,01;41693,14
33909220;OUTRAS DESPESAS DE EXERCICIOS ANTERIORES;151627336,64999974;329738896,5099999;78754941,89000002;44776663,540000096;44657004,42000008;318822970,29999936
33909221;DIARIAS;7276473,750000011;3256841,14999999;4046776,4200000013;2928067,6599999974;4077941,390000018;10271367,749999933
33909222;IMPOSTOS EM ATRASO;17854,25;62203,369999999995;15902,23;36357,090000000004;624694,8;1653054,2699999993
33909301;INDENIZACOES E RESTITUICOES DIVERSAS;72063721,12;61633212,79999996;234800544,11000016;292186468,2300006;305552710,8900008;721761746,8899984
33909308;RESSARCIMENTO ASSISTENCIA MEDICA/ODONTOLOGIC;0;0;3688257,5999999996;5575997,869999999;3734213,5400000005;9350352,259999998
33909309;RESSARCIMENTO DE AUXILIO PRE ESCOLAR;0;0;0;0;83163,0;324852,6
33909310;INDENIZACOES A PRESOS POLITICOS;4494000,0;3517000,0;0,0;0,0;0,0;0
33909311;INDENIZ.ADMINIST.REPARACAO DE DANOS;2371018,380000001;631840,13;965988,41;1671432,03;1793455,82;1685100,7300000007
33909312;RESSARCIM.DE GRATUIDADES DE TRANSPORTE;238311057,76;261148449,0;274519200,0;274895214,0;278896925,24;312346182,12
33909313;AJUDA DE CUSTO-PESSOAL MILITAR;52790,46000000001;2859,91;24539,34;41906,020000000004;15588,66;19404,899999999998
33909315;AJUDA DE CUSTO-PESSOAL CIVIL;1732874,48;2064318,7599999995;2617240,72;3906110,690000001;3186230,6399999983;6930001,989999998
33909316;RESTITUICOES DE RECEBIVEIS;10000,0;3143,9800000000005;646755,98;0;1427,42;0
33909317;INDENIZACAO-DECRETO 40.177/95 E 53.334/08;13746980,99;5717671,280000003;17826863,229999993;7388809,220000001;3660665,2599999993;7844414,989999999
33909318;AJUDA DE CUSTO PARA MORADIA (RES. CNJ 199/14;0;0;0;0;23374885,17;186439677,01000002
33909320;CUSTEIO DILIGENCIAS DOS OFIC.DE JUSTICA;92277538,62999998;107652244,85;116988934,57000005;136061477,1200003;135640028,83999997;144005498,58000004
33909321;ETAPAS PAGAS A SERVIDORES;4595520,0;2738576,0;7872183,0;6551943,0;5519651,0;6193961,0
33909322;AUXILIO-ENC.GER.DE GAB. DEPUTADO E AUX.HOSPE;0;0;16640695,26;18860521,79;17377447,53;18303088,97
33909323;RESSARCI.DE TRANSP.P/LOCOMOCAO DE SERVIDORES;0;0;0;34900,119999999966;213718,04999999984;77177,53000000001
33909325;RESTITUICAO DECOR COOPERACAO TJ/SSP (PM);0;0;0;0;0;94350,0
33909601;RESSARCIM.DE DESPESA-PESSOAL REQUISITADO;84083909,08999991;98974618,65999998;110183643,73999998;110399613,52000004;110762040,63000001;112376531,54999998
33910801;OUTROS BENEFICIOS - SUS/FUNDES;0;0;0;29456,510000000002;0,0;472024,08
33911402;DIARIAS - SUS/FUNDES;0;0;0;126679,99999999997;221529,07;210934,27
33913002;MATERIAL DE CONSUMO - SUS/FUNDES;0;0;0;35275421,67000002;33655089,489999995;45651172,46
33913092;MATERIAL DE CONSUMO - FDE;0;0;0;0;6768501,57;126670635,48000002
33913348;PASSAGENS E LOCOMOCAO - SUS/FUNDES;0;0;0;1226301,9200000002;1397589,4100000001;1032443,3500000001
33913349;TRANSPORTE ESCOLAR - FDE;0;0;0;0;263015871,06;111176239,66
33913502;SERVICOS DE CONSULTORIA - SUS/FUNDES;0;0;0;0;0,0;0
33913620;OUTROS SERVICOS PESSOA FISICA - SUS/FUNDES;0;0;0;112080,12;757561,38;747067,8699999999
33913794;LIMPEZA E VIGILANCIA - SUS/FUNDES;0;0;0;6793829,53;15573804,42;13104343,7
33913986;REFORMA DE IMOVEIS - FDE;0;0;0;358330824,4100001;401403096,73999995;92686826,44999999
33913987;SERVICOS DE TERCEIROS - COMPENSACAO AMBIENTA;0;0;0;0;0;6820503,0
33913990;OUTROS SERVICOS-PESSOA JURIDICA - SUS/FUNDES;0;0;0;51306819,79;49050665,0;43777805,650000006
33913996;TAXA DE ADMINISTRACAO A SAO PAULO PREV-SPPRE;46327789,160000004;66441553,55000006;72918533,68000008;83794487,76000006;92177210,15999998;89843431,93000002
33913997;OUTROS SERVICOS DE TERCEIROS-PES.JURIDICA-FD;0;0;0;0;250681387,76;262813160,8400001
33914115;OUTRAS CONTRIBUICOES-SUS/FUNDES;0;0;0;11708421,0;10712275,0;0
33914301;SUBVENCOES SOCIAIS - SUS/FUNDES;0;0;0;1858853,86;2321835,99;11610084,809999999
33914721;OBRIGACOES CONTRIBUTIVAS - SUS/FUNDES;0;0;0;713243,67;1191481,74;1255905,2900000003
33915018;UTILIDADE PUBLICA - SUS/FUNDES;0;0;0;2508542,1300000004;3895983,7;3254757,0499999993
33919223;EXERCICIOS ANTERIORES - SUS/FUNDES;0;0;0;584037,7000000001;1552010,68;363724,67
33919301;INDENIZACOES E RESTITUICOES DIVERSAS;0;2570881,1699999995;500734,18999999994;28690,18;1330,76;20662,0
33919324;INDENIZACOES E RESTITUICOES - SUS/FUNDES;0;0;0;0;3749,0;0,0
34144401;CLASSIF.DO EXERCICIO ANTERIOR;0,0;0,0;0,0;0;0;0
34903981;CLASSIF.DO EXERCICIO ANTERIOR;0,0;0,0;0;0;0;0
44204201;TRANSFERENCIAS A UNIAO;0,0;3585537,33;430676670,79999995;219000000,0;0,0;0
44204211;TRANSFERENCIAS;0;0;0;0;373377851,02;248320495,0
44405101;TRANSFERENCIAS A MUNICIPIOS-OBRAS;485703809,0899998;198497256,74000004;527725407,46999997;196816903,7;481383732,3100005;187408143,14000002
44405201;TRANSF.A MUNICIPIOS-EQUIP.MATER.PERMANENTE;101412161,03000003;11026834,68;125269665,36999999;86142498,99000001;112029643,28000003;9804685,03
44409201;OUTRAS DESPESAS DE EXERCICIOS ANTERIORES;0;0;0;0;128135,75;0
44504201;AUXILIOS PARA DESPESAS DE CAPITAL;296330407,97999996;98658902,97999997;134614554,23999995;135525438,84999996;137340811,10000005;15565668,93
44704201;AUXILIOS PARA DESPESAS DE CAPITAL;79906,26;2034141,2199999997;0,0;2459128,6100000003;184536,0;0
44903501;SERV. DE CONSULTORIA, ASSESSORIA E AUDITORIA;2800128,0;3616403,999999999;313205,28;811709,54;6105031,1;7065996,35
44903611;OUTRAS REMUNERACOES DE SERVICOS PESSOAIS;0;0;70868,4;57468,08;29003,6;58528,09
44903612;ENCARGOS SOCIAIS E OBRIGACOES FISCAIS;0;1152,0;0,0;0;0;0
44903911;SERVICOS PRESTADOS PELA PRODESP;0;0;0;2247463,58;60268,88;0
44903912;SERVICOS,PROGRAMAS,APLICATIVOS DE INFORMATIC;14399060,42;2011809,29;12516975,270000001;10828198,380000003;156924733,75;6883254,849999998
44903999;OUTROS SERVICOS DE TERCEIROS;249990,0;386472,0;1746703,1900000002;23812830,330000002;20588776,09;11894926,429999998
44904201;AUXILIOS PARA DESPESAS DE CAPITAL;140843363,52000004;40260000,0;86154454,63;46444097,46;109471463,91;68402617,97
44905110;ESTUDOS E PROJETOS;217546739,0099999;153271662,85999995;121372365,42000002;192756807,10999998;174822088,0599999;134077726,80999993
44905111;GERENCIAMENTO DE OBRAS;148974472,19999996;119433247,86;57932578,64999998;116090591,42999996;143018702,89000002;163502251,40999997
44905112;INSTALACOES;3972480,49;4700968,81;23982809,400000002;31016806,320000004;44143945,35000001;13828087,210000003
44905130;EXECUCAO DE OBRAS E INSTALACOES;6022338940,209994;2644937570,289998;1700510532,65;5202128617,69001;5100811220,509998;3861185095,57
44905131;DESAPROPRIACOES;0;0;0;0;1343195856,2099996;402566347,4800003
44905210;VEICULOS DIVERSOS;132474633,04;16129755,959999999;76349192,22;129654525,59;233589652,09;77836585,35
44905211;TRENS;599827693,7700001;260194623,71999997;54851436,589999996;466884280,99000007;442579710,53999996;361544486,37
44905220;EQUIPAMENTOS PARA INFORMATICA;95339970,78000008;69108092,62999998;242886156,97999987;253975291,1900001;154045502,40000007;123463169,70000003
44905231;MAQUINAS E MOTORES;1624265,0199999996;3346124,63;3302475,2699999996;5969480,990000005;3316018,109999999;5678330,44
44905232;MOBILIARIO EM GERAL;65851350,109999955;58672493,43000001;42150898,150000006;71412767,81;98753409,13000005;89488251,27
44905233;MATERIAL EDUCATIVO,CULTURAL E RECREATIVO;9514824,17;18439496,92;4947804,5;36080201,519999996;19509413,14;18838448,819999997
44905234;OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE;201077611,20000032;202499938,21000075;174149192,93000028;170887008,0100004;257210139,35000026;147566673,11000007
44905235;EQUIP.E MOBIL.MED.-HOSPITALAR,ODONTOLOGICO;36532454,41000003;34586212,800000004;53329010,60000001;78540815,16000001;76665645,19000003;42685258,65999999
